"","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value"
"16001",-122.44,37.78,39,1181,310,901,281,1.4866,237500
"16002",-122.44,37.78,31,1364,386,707,379,3.1607,293800
"16003",-122.44,37.78,16,883,236,601,219,2.151,146900
"16004",-122.44,37.77,52,3505,745,1374,714,4.3667,500001
"16005",-122.44,37.77,52,3475,807,1518,777,3.6186,500001
"16006",-122.44,37.77,52,3225,667,1494,619,4.4875,500001
"16007",-122.44,37.77,52,2994,736,1428,700,3.0766,438900
"16008",-122.44,37.77,52,2705,647,1355,628,2.0161,364300
"16009",-122.44,37.77,52,2537,559,849,530,5.1788,476900
"16010",-122.44,37.77,52,2002,520,939,501,3.2239,488900
"16011",-122.44,37.76,52,2959,683,1145,666,4.2222,361600
"16012",-122.44,37.76,52,2509,496,855,478,5.0731,405400
"16013",-122.44,37.76,52,2110,454,816,438,3.9079,370000
"16014",-122.44,37.76,50,2589,569,945,544,5.2519,376600
"16015",-122.44,37.76,38,2202,452,833,435,6.8939,455900
"16016",-122.44,37.76,35,1581,422,580,388,4.05,423100
"16017",-122.44,37.76,30,5089,1210,1935,1139,4.6053,386100
"16018",-122.44,37.75,52,2082,425,801,411,4.2708,368900
"16019",-122.44,37.75,52,1573,334,725,338,5.0505,380400
"16020",-122.44,37.75,46,1519,291,573,289,4.2667,338800
"16021",-122.44,37.75,28,4930,1381,2232,1321,4.3232,316200
"16022",-122.44,37.75,21,5457,1247,2304,1180,4.5469,409700
"16023",-122.44,37.74,52,2074,366,909,394,4.8382,294900
"16024",-122.44,37.74,23,6291,1269,2818,1198,4.2672,391900
"16025",-122.44,37.74,23,184,44,118,40,4.5375,350000
"16026",-122.44,37.73,52,866,205,587,171,5.0224,261900
"16027",-122.44,37.73,52,2838,567,1411,526,3.8304,261400
"16028",-122.44,37.73,52,2381,492,1485,447,4.3898,270000
"16029",-122.44,37.73,46,3581,758,1670,703,4.1932,269200
"16030",-122.44,37.73,39,1912,418,970,406,4.7813,275500
"16031",-122.44,37.72,52,2890,571,1769,541,3.8274,252000
"16032",-122.44,37.72,52,1507,282,929,281,3.8958,247700
"16033",-122.44,37.72,52,1380,272,847,284,3.7143,260000
"16034",-122.44,37.72,49,1557,405,1173,385,3.4605,265000
"16035",-122.44,37.72,48,2675,585,1773,540,3.9565,268500
"16036",-122.44,37.71,46,1230,247,895,257,5.3913,248900
"16037",-122.44,37.71,31,2370,441,1524,470,5.0201,264100
"16038",-122.44,37.7,6,3523,664,1705,608,4.9318,258100
"16039",-122.44,37.67,35,1814,365,1025,384,4.425,268400
"16040",-122.44,37.66,36,1447,276,799,275,4.7639,265600
"16041",-122.44,37.65,38,5277,1008,2695,997,3.9722,276200
"16042",-122.44,37.63,35,5113,959,3004,964,4.7625,281300
"16043",-122.44,37.52,16,7077,1179,3502,1148,5.9919,345100
"16044",-122.45,40.85,20,2701,573,892,358,2.7736,107800
"16045",-122.45,40.56,17,1712,307,963,329,3.9375,148700
"16046",-122.45,38.58,34,2517,483,1324,464,3.0938,189400
"16047",-122.45,38.51,18,1297,337,610,312,1.9441,184400
"16048",-122.45,38.3,24,1946,400,718,380,3.5507,257900
"16049",-122.45,38.28,20,3306,503,1374,460,5.7984,297600
"16050",-122.45,37.91,27,2682,382,935,369,10.0791,500001
"16051",-122.45,37.81,52,1375,322,287,184,3.9028,500001
"16052",-122.45,37.79,52,3069,579,1107,536,5.5634,500001
"16053",-122.45,37.79,52,2196,280,668,291,10.0914,500001
"16054",-122.45,37.79,52,1734,482,731,429,1.4804,425000
"16055",-122.45,37.79,46,2009,464,761,453,3.7188,500001
"16056",-122.45,37.78,52,3975,716,1515,691,5.0156,500001
"16057",-122.45,37.78,52,2033,438,2198,418,3.6667,418400
"16058",-122.45,37.78,52,1345,291,560,294,3.7159,494400
"16059",-122.45,37.78,48,1013,194,464,205,3.2011,428300
"16060",-122.45,37.78,45,2747,699,1320,693,3.1576,333300
"16061",-122.45,37.78,43,1452,397,897,393,4.1319,322700
"16062",-122.45,37.77,52,3939,852,1737,797,4.5052,500001
"16063",-122.45,37.77,52,3188,708,1526,664,3.3068,500001
"16064",-122.45,37.77,52,3095,682,1269,639,3.575,500001
"16065",-122.45,37.77,52,2645,626,1275,553,3.35,492900
"16066",-122.45,37.77,52,2602,714,1330,647,3.5435,278600
"16067",-122.45,37.77,52,2296,509,1039,472,4.1417,5e+05
"16068",-122.45,37.77,52,2191,627,1100,585,3.0409,5e+05
"16069",-122.45,37.76,52,1457,292,621,315,4.6477,450000
"16070",-122.45,37.76,51,2564,457,810,442,5.6235,500001
"16071",-122.45,37.76,31,5283,1330,2659,1269,3.5744,5e+05
"16072",-122.45,37.75,36,2303,381,862,371,6.0274,349000
"16073",-122.45,37.75,36,1997,356,772,348,4.95,322600
"16074",-122.45,37.75,35,1363,302,1786,301,3.0804,313400
"16075",-122.45,37.74,52,1596,276,642,273,4.375,349500
"16076",-122.45,37.74,46,6429,1093,2535,1109,5.0887,335100
"16077",-122.45,37.73,52,2510,438,1153,407,5.1238,335100
"16078",-122.45,37.73,52,2035,424,1193,430,5.0634,264200
"16079",-122.45,37.73,52,1350,241,752,246,3.2448,266200
"16080",-122.45,37.72,52,982,197,653,171,4.2167,231900
"16081",-122.45,37.72,51,2690,554,1795,539,3.6581,225000
"16082",-122.45,37.72,47,1773,345,1083,315,4.475,221200
"16083",-122.45,37.72,46,1406,235,771,239,4.7143,219300
"16084",-122.45,37.72,45,964,173,613,201,2.9119,228900
"16085",-122.45,37.71,52,1658,322,1086,326,3.8583,261600
"16086",-122.45,37.71,50,1441,283,1159,286,4.5417,233700
"16087",-122.45,37.71,49,2244,442,1948,423,4.7639,251500
"16088",-122.45,37.71,46,2559,506,1562,498,4.3846,270600
"16089",-122.45,37.71,41,1578,351,1159,299,3.9167,243600
"16090",-122.45,37.71,34,3131,669,2204,600,3.5536,251000
"16091",-122.45,37.7,16,6457,1336,4375,1231,5.1788,267000
"16092",-122.45,37.69,17,2359,501,884,504,3.0625,87500
"16093",-122.45,37.67,36,1664,326,963,322,4.7813,246400
"16094",-122.45,37.66,36,5456,926,2761,916,4.7755,280700
"16095",-122.45,37.66,35,2738,509,1545,493,5.3446,263300
"16096",-122.45,37.63,28,4946,848,2683,824,5.748,302100
"16097",-122.45,37.62,26,3507,512,1712,509,6.7206,344600
"16098",-122.46,40.52,13,2085,322,1077,333,5.2149,146500
"16099",-122.46,38.53,32,1735,331,785,309,3.6641,275800
"16100",-122.46,38.29,35,1762,350,686,339,3.5982,271700
"16101",-122.46,37.98,10,1325,189,427,162,12.0933,500001
"16102",-122.46,37.88,35,2492,409,812,373,8.8386,500001
"16103",-122.46,37.79,52,899,96,304,110,14.2959,500001
"16104",-122.46,37.79,52,2106,373,743,348,5.2909,500001
"16105",-122.46,37.79,52,2005,359,847,356,4.1029,500001
"16106",-122.46,37.78,52,4140,984,2030,892,3.4236,376800
"16107",-122.46,37.78,52,3429,773,1584,696,3.7887,500001
"16108",-122.46,37.78,52,3088,727,1636,662,2.8553,360700
"16109",-122.46,37.78,52,2632,542,1364,544,3.4605,441700
"16110",-122.46,37.78,52,2594,622,1421,593,3.0265,350000
"16111",-122.46,37.78,52,2165,580,1067,530,2.9293,350000
"16112",-122.46,37.78,52,2051,552,1400,510,3.2396,375000
"16113",-122.46,37.78,47,1682,379,837,375,5.2806,4e+05
"16114",-122.46,37.77,52,3193,688,2099,681,3.9375,402900
"16115",-122.46,37.76,52,1817,449,948,380,3.93,390000
"16116",-122.46,37.76,28,1072,165,363,168,6.1636,367700
"16117",-122.46,37.75,52,1849,287,695,258,6.5372,394000
"16118",-122.46,37.75,52,1590,236,622,232,5.8151,500001
"16119",-122.46,37.75,52,1207,152,465,162,10.7569,500001
"16120",-122.46,37.75,26,2192,438,954,456,4.5352,374200
"16121",-122.46,37.74,52,2180,326,856,326,5.3961,416900
"16122",-122.46,37.74,52,2053,281,791,287,10.959,500001
"16123",-122.46,37.74,51,1905,291,707,284,6.2561,431000
"16124",-122.46,37.73,52,3547,506,1276,491,8.0069,426800
"16125",-122.46,37.73,52,2857,469,1431,496,5.2088,344200
"16126",-122.46,37.73,52,2673,349,876,338,7.8476,500001
"16127",-122.46,37.73,52,2401,346,812,328,6.8322,394100
"16128",-122.46,37.72,52,2951,406,1115,397,6.7228,405200
"16129",-122.46,37.72,49,1207,255,658,220,4.0859,228600
"16130",-122.46,37.72,47,1723,389,1216,399,3.3208,238600
"16131",-122.46,37.72,45,2399,419,1225,399,4.0855,244100
"16132",-122.46,37.72,39,2254,415,1388,404,2.9688,232000
"16133",-122.46,37.71,52,1580,337,1425,330,4.0547,246200
"16134",-122.46,37.71,49,1711,348,1138,325,2.875,225000
"16135",-122.46,37.71,47,1527,283,1102,282,4,231600
"16136",-122.46,37.71,45,1799,394,1436,389,3.65,239900
"16137",-122.46,37.71,44,364,102,339,98,2.483,214300
"16138",-122.46,37.71,39,2076,482,1738,445,3.1958,232100
"16139",-122.46,37.7,42,876,216,713,203,3.84,235900
"16140",-122.46,37.7,37,3029,738,2436,700,3.3214,243200
"16141",-122.46,37.69,35,1983,385,1577,414,4.0833,266700
"16142",-122.46,37.66,15,6082,1284,3861,1198,5.4221,284700
"16143",-122.46,37.65,16,8676,1633,5130,1574,4.8096,262000
"16144",-122.46,37.64,26,2806,375,1617,396,5.3922,353700
"16145",-122.46,37.64,17,3523,669,2150,666,4.5938,251200
"16146",-122.46,37.63,22,6728,1382,3783,1310,5.0479,280400
"16147",-122.46,37.59,21,12902,2118,6160,2082,5.7653,325800
"16148",-122.46,37.51,23,949,151,399,149,5.6286,411300
"16149",-122.47,38.6,20,1036,202,589,194,5.3698,303300
"16150",-122.47,38.51,18,2487,516,980,503,3.5506,187500
"16151",-122.47,38.34,15,2411,446,1144,407,4.3472,261000
"16152",-122.47,38.3,15,4885,988,2175,924,3.4031,209500
"16153",-122.47,37.95,16,3769,839,1986,815,3.9712,187500
"16154",-122.47,37.89,23,10774,1736,3895,1683,7.2905,500001
"16155",-122.47,37.81,45,6927,1258,4715,1165,3.4051,500001
"16156",-122.47,37.79,52,437,105,194,87,2.8125,500001
"16157",-122.47,37.79,52,2383,477,990,464,3.9688,483300
"16158",-122.47,37.78,52,3021,569,1479,514,4.0208,414600
"16159",-122.47,37.78,52,2635,587,1302,577,3.7292,416700
"16160",-122.47,37.78,52,2388,507,1078,494,3.5221,443300
"16161",-122.47,37.78,52,2275,412,1166,424,4.0652,421300
"16162",-122.47,37.78,52,2169,522,1220,505,3.1989,446900
"16163",-122.47,37.78,51,1485,386,880,385,2.7431,307100
"16164",-122.47,37.77,52,3143,635,1350,623,3.8571,366700
"16165",-122.47,37.76,52,4001,809,1886,756,3.3239,350000
"16166",-122.47,37.76,52,2941,783,1545,726,2.9899,406500
"16167",-122.47,37.76,52,2680,740,1587,713,2.5933,359600
"16168",-122.47,37.76,52,2465,489,1170,498,4.0793,306700
"16169",-122.47,37.76,49,2842,670,1396,648,3.2679,345700
"16170",-122.47,37.76,48,2464,459,1179,458,4.4946,358600
"16171",-122.47,37.76,40,3525,941,1675,857,3.2083,330000
"16172",-122.47,37.75,51,2713,396,1090,401,9.3603,500001
"16173",-122.47,37.75,51,2413,431,1095,437,4.0089,357000
"16174",-122.47,37.75,49,2747,472,1281,448,5.482,366300
"16175",-122.47,37.75,46,3238,544,1293,470,6.1592,381700
"16176",-122.47,37.75,45,2399,426,911,423,4.4312,361000
"16177",-122.47,37.74,52,3688,640,1605,567,4.9537,365600
"16178",-122.47,37.74,52,2055,265,735,252,8.1189,500001
"16179",-122.47,37.74,52,1538,305,819,319,4.0846,333600
"16180",-122.47,37.73,52,2151,280,762,274,10.7309,500001
"16181",-122.47,37.73,52,2134,277,936,285,5.9245,484600
"16182",-122.47,37.73,50,1653,252,641,224,10.6605,500001
"16183",-122.47,37.72,49,1690,307,770,294,4.5913,259700
"16184",-122.47,37.72,46,1836,319,767,302,5.9114,399000
"16185",-122.47,37.72,46,1453,306,817,310,3,246700
"16186",-122.47,37.71,44,2547,511,1577,516,4.1939,237900
"16187",-122.47,37.71,37,1046,251,822,239,3.5,224400
"16188",-122.47,37.7,47,737,126,370,136,3.775,281300
"16189",-122.47,37.7,45,3290,693,2466,666,3.6588,238600
"16190",-122.47,37.69,35,1720,421,1452,425,3.5909,256100
"16191",-122.47,37.69,34,1954,357,1130,367,4.6447,304500
"16192",-122.47,37.69,27,2447,720,2104,657,3.449,239100
"16193",-122.47,37.68,31,4077,777,2544,738,4.5337,306700
"16194",-122.47,37.67,20,5689,992,3752,1002,5.5845,304300
"16195",-122.47,37.66,18,4172,806,3226,790,5.7535,297900
"16196",-122.47,37.65,27,8103,1655,5023,1605,4.6452,236200
"16197",-122.47,37.5,25,950,259,404,195,3.1937,319200
"16198",-122.47,37.5,18,2297,416,1086,381,4.875,334600
"16199",-122.48,38.9,10,304,63,161,61,2.1964,112500
"16200",-122.48,38.54,37,1898,359,973,340,4.2096,256600
"16201",-122.48,38.51,49,1977,393,741,339,3.1312,247600
"16202",-122.48,38.5,37,3049,508,1287,439,4.3125,276500
"16203",-122.48,38.48,29,2278,397,765,322,4.6379,348200
"16204",-122.48,38.32,42,2106,533,1141,445,3.1129,149300
"16205",-122.48,38.32,31,1701,363,680,324,3.1375,192100
"16206",-122.48,38.31,19,2398,521,1266,471,2.7727,186800
"16207",-122.48,38.3,17,2703,550,1241,515,2.652,171300
"16208",-122.48,37.93,16,2947,802,1385,743,3.6731,318000
"16209",-122.48,37.86,52,3914,752,1177,670,6.2113,500001
"16210",-122.48,37.85,42,6297,1307,2096,1205,6.4752,500001
"16211",-122.48,37.79,52,4683,1055,2246,975,4.1148,457800
"16212",-122.48,37.79,52,1647,236,546,227,9.1881,500001
"16213",-122.48,37.78,52,3047,641,1427,620,3.4883,337200
"16214",-122.48,37.78,52,2910,611,1508,515,3.5865,311400
"16215",-122.48,37.78,52,2666,515,1362,494,4.218,393800
"16216",-122.48,37.78,50,2159,437,1111,417,3.5588,346400
"16217",-122.48,37.78,48,2835,728,1674,684,3.129,375000
"16218",-122.48,37.78,44,3371,794,1738,753,3.1653,335300
"16219",-122.48,37.77,52,2556,595,1202,568,3.8899,348500
"16220",-122.48,37.76,52,3260,653,1594,632,4.4094,336100
"16221",-122.48,37.76,52,2684,574,1395,549,3.9097,323800
"16222",-122.48,37.76,52,1845,336,1015,337,4.1397,331300
"16223",-122.48,37.76,50,2236,484,1171,467,4.0977,322100
"16224",-122.48,37.76,48,2660,616,1491,602,3.9758,348600
"16225",-122.48,37.76,48,2304,558,1273,512,3.275,332100
"16226",-122.48,37.75,52,2515,494,1583,477,4.3393,317600
"16227",-122.48,37.75,51,2095,410,1126,429,4.4,318400
"16228",-122.48,37.75,49,2203,407,1052,405,4.4375,329200
"16229",-122.48,37.75,48,2555,548,1285,482,3.7734,314700
"16230",-122.48,37.74,52,2841,517,1372,517,3.9236,335000
"16231",-122.48,37.74,52,2453,508,1056,453,3.6859,311800
"16232",-122.48,37.74,52,2166,423,1072,370,4.131,314300
"16233",-122.48,37.73,52,1597,240,566,231,5.1681,500001
"16234",-122.48,37.73,47,2382,392,867,376,5.2598,371500
"16235",-122.48,37.73,38,3195,828,2410,778,3.1359,350000
"16236",-122.48,37.72,46,2403,638,1281,603,3.2321,112500
"16237",-122.48,37.71,43,3850,1018,1497,829,3.5296,4e+05
"16238",-122.48,37.71,39,3615,632,1571,615,5.1149,314200
"16239",-122.48,37.7,33,4492,1583,3477,1537,3.0546,297900
"16240",-122.48,37.7,33,4167,1398,2923,1314,3.049,307000
"16241",-122.48,37.69,43,2661,455,1384,456,4.2421,257500
"16242",-122.48,37.69,42,2993,512,1594,546,4.4821,252400
"16243",-122.48,37.69,33,2347,512,1259,481,3.4492,264300
"16244",-122.48,37.67,31,2609,433,1746,464,5.1054,294500
"16245",-122.48,37.67,15,2897,728,2340,720,3.3906,303700
"16246",-122.48,37.64,7,120,21,50,27,12.5,281000
"16247",-122.48,37.59,29,5889,959,2784,923,5.3991,273000
"16248",-122.48,37.57,34,4648,806,2282,814,4.5556,249000
"16249",-122.49,41.43,19,3689,644,1544,566,3.125,76100
"16250",-122.49,38.32,17,3308,720,1587,632,3.2727,176000
"16251",-122.49,38.31,27,3078,597,1411,586,3.25,195500
"16252",-122.49,38.3,14,2844,602,1613,544,3.3571,193600
"16253",-122.49,38.29,26,1726,289,672,251,3.8,242100
"16254",-122.49,38.27,8,5092,988,1657,936,3.5625,213200
"16255",-122.49,38.1,43,1226,244,491,205,4.9286,307000
"16256",-122.49,37.99,27,5470,755,1916,764,6.994,420800
"16257",-122.49,37.98,34,1256,178,460,174,6.4271,451700
"16258",-122.49,37.92,26,2170,347,849,318,6.2953,386200
"16259",-122.49,37.89,23,1650,403,541,336,6.0238,500001
"16260",-122.49,37.86,52,2175,510,809,503,4.5398,442000
"16261",-122.49,37.85,38,240,29,63,34,12.2547,500001
"16262",-122.49,37.79,52,3146,478,1143,455,6.1407,500001
"16263",-122.49,37.79,52,2488,281,805,295,10.7058,500001
"16264",-122.49,37.78,52,3440,722,1663,665,3.0278,356300
"16265",-122.49,37.78,52,2050,439,1109,437,2.6719,318500
"16266",-122.49,37.78,49,2176,441,1040,448,4.2414,500001
"16267",-122.49,37.78,47,2695,643,1505,644,3.0877,329100
"16268",-122.49,37.78,46,3304,792,1783,777,3.6148,352200
"16269",-122.49,37.78,42,2723,579,1419,519,3.6429,328400
"16270",-122.49,37.78,32,3028,815,1704,718,3.2028,322900
"16271",-122.49,37.77,52,2342,458,1170,458,3.7036,369200
"16272",-122.49,37.76,52,2564,502,1092,459,3.5302,329600
"16273",-122.49,37.76,52,2245,425,1091,409,3.5909,331200
"16274",-122.49,37.76,52,1792,305,782,287,4.0391,332700
"16275",-122.49,37.76,52,1382,230,708,279,5.8096,339800
"16276",-122.49,37.76,49,1724,295,795,297,4.3977,353600
"16277",-122.49,37.76,49,1637,304,729,281,4.3281,323100
"16278",-122.49,37.75,52,2226,385,1177,416,4.8516,323800
"16279",-122.49,37.75,48,2181,419,1041,379,3.7361,320200
"16280",-122.49,37.75,47,2140,425,1105,401,3.7054,308500
"16281",-122.49,37.75,45,2341,461,1092,438,4.8036,297800
"16282",-122.49,37.75,43,2044,393,979,378,3.9205,319100
"16283",-122.49,37.74,52,2442,449,1188,436,4.3909,317700
"16284",-122.49,37.74,52,2302,457,1154,424,4.5744,315200
"16285",-122.49,37.74,52,2189,433,1147,420,3.4583,321300
"16286",-122.49,37.74,48,1186,213,487,207,3.8333,340800
"16287",-122.49,37.74,44,1472,275,820,310,5.6826,3e+05
"16288",-122.49,37.73,48,1190,182,497,199,6.2642,438500
"16289",-122.49,37.73,39,1937,336,742,307,5.1991,369400
"16290",-122.49,37.73,37,1399,224,530,235,3.9219,433300
"16291",-122.49,37.7,36,1946,340,828,313,5.2811,287700
"16292",-122.49,37.69,35,2644,456,1465,430,4.9375,277000
"16293",-122.49,37.67,35,5275,903,2892,842,4.6771,266400
"16294",-122.49,37.67,29,3795,675,2494,696,5.2848,260300
"16295",-122.49,37.63,34,696,145,398,162,3.525,254100
"16296",-122.49,37.63,31,1256,328,785,297,3.2446,234600
"16297",-122.49,37.6,33,3507,669,1697,660,4.0795,270600
"16298",-122.49,37.59,35,2683,475,1498,484,5.1282,262500
"16299",-122.49,37.54,15,3456,545,1527,535,6.3256,368000
