"","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value"
"10001",-119.77,36.73,44,1960,393,1286,381,2.1518,53000
"10002",-119.77,36.32,14,3400,618,1867,612,3.9926,92500
"10003",-119.77,36.31,14,3677,863,2191,785,2.6218,69100
"10004",-119.77,36.3,24,2202,471,1052,439,2.1038,62000
"10005",-119.77,35.65,21,2403,483,1647,415,2.6066,80000
"10006",-119.77,34.44,24,5652,1313,2312,1294,2.4717,295300
"10007",-119.77,34.43,28,3318,441,1604,404,9.7821,500001
"10008",-119.77,34.43,22,2552,443,1066,424,5.1271,342500
"10009",-119.78,38.69,17,1364,282,338,152,2.45,117600
"10010",-119.78,36.86,8,3468,675,1604,626,4.2071,128300
"10011",-119.78,36.86,10,2902,363,1200,363,8.3608,187300
"10012",-119.78,36.85,12,782,166,292,164,2.8274,79500
"10013",-119.78,36.84,7,4907,1075,2014,909,3.2147,111900
"10014",-119.78,36.83,18,4164,741,1817,681,4.2153,95200
"10015",-119.78,36.83,11,2754,663,1328,604,2.3667,69300
"10016",-119.78,36.82,25,5016,963,2133,928,3.625,89500
"10017",-119.78,36.82,22,4241,1147,1929,971,1.7708,53500
"10018",-119.78,36.79,33,2260,440,966,413,2.9301,68300
"10019",-119.78,36.78,37,2185,455,1143,438,1.9784,70700
"10020",-119.78,36.78,31,2164,456,959,463,2.3293,73400
"10021",-119.78,36.77,45,1315,256,666,240,2.3562,58100
"10022",-119.78,36.76,47,1425,323,949,325,1.7344,51300
"10023",-119.78,36.75,49,1175,307,982,278,1.2937,52000
"10024",-119.78,36.75,43,2070,512,1925,444,1.4635,46600
"10025",-119.78,36.75,35,2114,506,2050,474,1.2375,50000
"10026",-119.78,36.74,15,1461,415,924,356,2.5045,90300
"10027",-119.78,36.72,22,354,121,530,115,2.1458,34400
"10028",-119.78,36.71,35,1987,394,1233,383,1.3587,45300
"10029",-119.78,36.31,14,1287,291,737,269,3.1667,126400
"10030",-119.78,36.3,30,1846,391,1255,352,2.1681,66600
"10031",-119.78,36.27,29,1871,315,1066,309,4.5714,100800
"10032",-119.78,34.48,21,2377,322,1007,328,7.9248,500001
"10033",-119.78,34.45,9,1830,353,1515,220,4.2109,450000
"10034",-119.78,34.45,23,2077,306,705,256,6.4744,500001
"10035",-119.78,34.44,28,2864,495,1364,482,4.835,353400
"10036",-119.79,36.85,11,2596,619,1765,539,1.9511,54000
"10037",-119.79,36.84,22,1529,375,1543,395,1.7926,51700
"10038",-119.79,36.83,15,3356,694,1232,627,2.2215,72200
"10039",-119.79,36.82,25,2330,462,1215,467,3.2143,93000
"10040",-119.79,36.82,23,4358,819,1852,802,3.4167,105200
"10041",-119.79,36.81,35,1877,328,1155,353,3.069,69600
"10042",-119.79,36.8,27,2462,484,852,449,3.32,124700
"10043",-119.79,36.79,33,3433,785,1806,783,1.9386,67500
"10044",-119.79,36.79,26,1700,423,909,386,2.256,64500
"10045",-119.79,36.79,19,1524,448,960,386,1.5122,47500
"10046",-119.79,36.78,41,2227,462,1129,415,2.319,59100
"10047",-119.79,36.78,38,1912,456,1131,408,2.03,58800
"10048",-119.79,36.77,43,2323,502,1144,471,2.3967,58700
"10049",-119.79,36.76,52,2408,498,1361,465,2.1055,61300
"10050",-119.79,36.76,52,1185,260,635,239,1.175,56100
"10051",-119.79,36.75,52,377,97,530,96,1,45000
"10052",-119.79,36.75,33,3161,934,3530,846,1.123,46700
"10053",-119.79,36.74,52,173,87,401,84,2.1094,75000
"10054",-119.79,36.74,35,853,296,1228,289,1.0513,39600
"10055",-119.79,36.73,52,112,28,193,40,1.975,47500
"10056",-119.79,36.72,41,1562,322,927,277,1.3047,44100
"10057",-119.79,36.72,19,1719,391,1369,368,1.25,53000
"10058",-119.79,36.7,23,1731,363,1210,341,1.3922,49500
"10059",-119.79,36.55,32,1393,276,999,245,2.0216,76800
"10060",-119.79,36.32,19,3252,614,1971,607,3.0667,75800
"10061",-119.79,36.3,16,1717,277,903,289,4.3438,93100
"10062",-119.79,36.29,6,1265,227,764,246,4.2917,104200
"10063",-119.79,34.45,24,2746,433,1076,380,5.8635,348700
"10064",-119.79,34.44,25,1479,314,977,309,4.1797,271800
"10065",-119.79,34.43,26,3611,563,2089,540,5.1615,276200
"10066",-119.79,34.4,20,3104,415,1061,380,9.6885,500001
"10067",-119.8,37.5,15,989,184,406,151,3.1771,121900
"10068",-119.8,36.8,43,1951,288,725,308,6.3359,169300
"10069",-119.8,36.78,43,2382,431,874,380,3.5542,96500
"10070",-119.8,36.77,52,2964,512,1114,486,3.8105,87600
"10071",-119.8,36.76,52,2224,418,832,406,2.3952,78400
"10072",-119.8,36.76,52,1853,437,764,390,1.6429,69200
"10073",-119.8,36.75,52,1788,449,1156,418,1.7298,58400
"10074",-119.8,36.75,46,2625,593,1368,551,1.5273,59000
"10075",-119.8,36.74,25,1717,542,1343,471,0.799,51800
"10076",-119.8,36.72,43,1286,360,972,345,0.9513,50400
"10077",-119.8,36.72,19,1334,336,1171,319,1.0481,48500
"10078",-119.8,36.71,29,1541,291,1007,313,2.0043,53500
"10079",-119.8,36.7,28,1592,304,962,282,1.3304,51300
"10080",-119.8,36.68,31,2214,432,1326,416,2.1691,66700
"10081",-119.8,36.65,34,2263,423,1184,407,1.7692,74200
"10082",-119.8,36.29,7,479,84,327,103,5.1728,107500
"10083",-119.8,36.02,20,156,39,171,37,3.05,225000
"10084",-119.8,34.44,27,2674,419,1176,416,5.0294,280200
"10085",-119.8,34.43,27,3143,537,1760,570,4.6957,271500
"10086",-119.8,34.43,22,2845,500,1456,454,5.6604,276400
"10087",-119.81,36.92,14,4795,710,2047,640,4.665,121300
"10088",-119.81,36.85,17,2340,370,1174,396,4.2304,94400
"10089",-119.81,36.83,19,6789,1200,2325,1109,4.049,126000
"10090",-119.81,36.83,10,5780,922,2712,883,5.6445,135500
"10091",-119.81,36.81,33,3972,594,1324,561,5.4513,143300
"10092",-119.81,36.8,38,2252,325,777,314,6.1575,160100
"10093",-119.81,36.8,29,2806,552,1242,540,3.5958,88800
"10094",-119.81,36.79,39,2471,460,1118,431,2.4167,71900
"10095",-119.81,36.79,35,2314,443,954,457,2.9506,73800
"10096",-119.81,36.78,52,2281,371,839,367,3.5972,89900
"10097",-119.81,36.78,37,1965,364,796,335,3.625,83400
"10098",-119.81,36.78,35,1012,245,633,240,2.0324,55500
"10099",-119.81,36.77,48,1805,329,741,331,2.5804,78900
"10100",-119.81,36.76,52,1792,352,1049,357,2.4375,57100
"10101",-119.81,36.76,48,2059,388,834,405,2.9306,67900
"10102",-119.81,36.75,52,1827,356,855,353,1.7636,55100
"10103",-119.81,36.74,36,607,155,483,146,1.5625,47500
