"","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value"
"12501",-121.62,36.68,43,2534,592,2448,603,2.4884,130500
"12502",-121.62,36.67,45,1827,408,1507,410,2.8942,129000
"12503",-121.62,36.67,31,2697,690,2220,665,2.5329,135200
"12504",-121.62,36.63,52,1437,298,836,257,3.6286,165500
"12505",-121.62,36.43,20,1335,290,717,243,4.7891,230600
"12506",-121.62,36.14,25,726,274,411,214,3.2375,450000
"12507",-121.63,40.92,23,1922,411,872,350,2.2337,64500
"12508",-121.63,39.78,28,1677,327,770,309,2.6823,93400
"12509",-121.63,39.76,22,2598,482,1151,490,2.8182,109700
"12510",-121.63,39.75,37,1296,296,569,257,1.8616,70500
"12511",-121.63,39.18,13,1907,347,821,367,2.0978,134000
"12512",-121.63,39.16,7,1879,444,1065,410,2.4183,103800
"12513",-121.63,39.15,27,336,60,195,68,5.3946,71800
"12514",-121.63,39.15,27,2991,637,1419,606,1.8849,73500
"12515",-121.63,39.15,16,1547,418,940,400,1.5613,72500
"12516",-121.63,39.14,39,1874,411,822,377,2.5038,68300
"12517",-121.63,39.13,26,2355,531,1047,497,1.8208,79500
"12518",-121.63,39.12,34,1991,348,804,344,3.4492,98800
"12519",-121.63,38.67,34,431,85,391,77,2.625,225000
"12520",-121.63,38.04,25,2019,411,888,326,3.2619,183800
"12521",-121.63,38.03,17,2549,596,1169,500,3.6694,209400
"12522",-121.63,37.12,17,1830,398,1110,388,2.4821,248200
"12523",-121.63,37.1,14,5034,797,2124,790,4.9028,335000
"12524",-121.63,36.71,19,5015,1013,3251,940,3.9818,152900
"12525",-121.63,36.67,34,2486,560,2443,557,2.5263,130400
"12526",-121.64,40.9,24,2237,434,834,318,1.7538,90300
"12527",-121.64,39.74,20,1808,334,763,335,2.3711,121800
"12528",-121.64,39.22,37,1189,248,627,219,3.8611,1e+05
"12529",-121.64,39.12,13,6408,1087,3294,1106,4.2656,110700
"12530",-121.64,39.11,18,3212,542,1817,508,3.3793,92900
"12531",-121.64,37.85,22,1999,415,967,320,4.4583,253900
"12532",-121.64,37.15,13,4780,798,2795,764,6.1684,288100
"12533",-121.64,36.82,18,1819,283,919,295,4.1696,222500
"12534",-121.64,36.74,30,2628,444,1372,432,4.1696,175000
"12535",-121.64,36.72,17,4203,816,2900,827,4.1742,159900
"12536",-121.64,36.7,32,4089,735,2927,713,4.1675,142500
"12537",-121.64,36.68,16,6568,1603,6012,1565,2.3463,156100
"12538",-121.64,36.67,28,256,66,214,60,3.0197,137500
"12539",-121.64,36.66,24,3174,506,1466,535,5.2285,248100
"12540",-121.65,40.88,15,2909,549,1537,522,3.0179,61300
"12541",-121.65,39.76,31,1599,318,794,303,3,96700
"12542",-121.65,39.53,23,1387,325,640,289,1.4833,65200
"12543",-121.65,39.35,24,1003,251,1098,227,1.7552,86400
"12544",-121.65,39.32,40,812,154,374,142,2.7891,73500
"12545",-121.65,39.16,16,5022,1103,2087,956,2.3963,114800
"12546",-121.65,39.13,11,4833,944,2336,841,2.6842,89100
"12547",-121.65,37.11,14,6006,914,2915,898,5.9356,321700
"12548",-121.65,36.85,20,2606,424,1361,426,4.5787,245100
"12549",-121.65,36.77,15,2191,358,1150,330,4.7969,227500
"12550",-121.65,36.7,29,4964,1056,2773,1036,3.0827,148100
"12551",-121.65,36.69,21,7884,2011,4907,1919,2.7367,160300
"12552",-121.65,36.67,52,2351,459,1169,439,2.8924,169600
"12553",-121.65,36.67,28,1926,556,1717,535,1.9385,123200
"12554",-121.65,36.66,42,4261,840,2013,801,3.5288,221000
"12555",-121.65,36.66,30,3745,767,1762,748,3.2355,214200
"12556",-121.66,39.15,22,2144,376,1200,370,3.4426,102400
"12557",-121.66,39.09,27,2098,372,1090,333,4.45,96200
"12558",-121.66,37.93,19,2055,358,1064,350,4.7426,263100
"12559",-121.66,36.89,15,2608,458,1531,457,5.5148,253500
"12560",-121.66,36.82,17,3921,654,1895,641,5.0092,238700
"12561",-121.66,36.71,27,4131,886,2002,815,3.2929,157500
"12562",-121.66,36.7,33,3252,630,2010,641,3.4222,158100
